Na_a,Mg_a,Al_a,S_a,K_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Cu_a,Zn_a,Sr_a,Cd_a,Sn_a,Ba_a,Hg_a,Pb_a,name_a,Na_i,Mg_i,Al_i,S_i,K_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Cu_i,Zn_i,Sr_i,Cd_i,Sn_i,Ba_i,Hg_i,Pb_i,name_i
18548.21111,3088.66667,24423.92222,13111.13333,16100.63333,135.44444,21.55556,321.88889,1314.94444,302245.15556,56.44444,897.66667,494.77778,2427.33333,5.0,2770.51111,198.76667,143.46667,7253.75556,D72.a_3,731.46667,15.55556,196.66667,83.45926,402.08889,69.82222,1.17778,10.5,13.0,1297.5,1.0,43.0,22.0,2.11111,1.0,2.11111,5.66667,6.44444,32.77778,D72.i_3
16977.32222,2941.11111,21187.81111,12323.8,15000.85556,211.66667,20.0,342.77778,1115.5,292895.26667,50.55556,834.88889,453.55556,2707.77778,5.11111,2362.84444,288.1,137.24444,7731.31111,D72.a_4,561.57778,23.11111,200.22222,23.98519,338.53333,153.68889,1.0,7.05556,15.22222,1223.5,1.0,17.44444,4.66667,1.77778,1.0,4.11111,4.66667,4.16667,14.33333,D72.i_4
16627.1,2746.77778,23682.14444,13493.35556,13981.74444,137.77778,23.77778,332.22222,1134.16667,283647.37778,47.77778,898.44444,441.88889,2738.0,1.77778,2882.28889,249.43333,128.24444,7086.75556,D72.a_5,497.57778,41.22222,189.22222,35.78519,352.31111,241.95556,1.0,10.14815,13.66667,1160.72222,1.0,17.33333,4.88889,3.33333,1.0,1.77778,3.77778,3.0,11.66667,D72.i_5
15987.98889,2853.11111,21630.58889,11288.8,13896.63333,328.77778,16.33333,285.55556,1139.61111,275082.04444,44.22222,847.55556,429.22222,2817.11111,5.88889,2298.95556,191.21111,111.13333,7287.42222,D72.a_6,579.68889,34.11111,169.0,45.01481,348.75556,120.97778,1.08889,9.90741,17.33333,1113.72222,1.0,25.77778,7.88889,3.55556,2.31852,3.55556,4.66667,4.22222,17.88889,D72.i_6
15123.43333,2907.77778,22101.36667,12649.91111,13472.63333,184.88889,18.55556,289.88889,1081.61111,266663.48889,41.22222,790.44444,423.88889,2484.44444,6.77778,2336.28889,3789.21111,116.02222,7117.2,D72.a_7,542.91111,22.33333,189.22222,55.37778,380.86667,110.82222,1.0,9.55556,14.55556,1040.61111,1.11111,29.66667,5.55556,2.11111,1.65926,2.11111,2.77778,5.61111,17.33333,D72.i_7
14178.43333,2788.44444,23152.36667,13609.02222,12777.41111,203.33333,18.44444,313.44444,1059.5,257915.48889,35.88889,765.55556,362.11111,2462.66667,4.22222,2550.06667,291.98889,124.91111,6871.75556,D72.a_8,675.57778,30.11111,156.77778,52.31852,317.08889,79.93333,1.08889,3.85185,15.55556,1024.94444,1.0,29.55556,18.33333,3.66667,1.0,1.0,7.66667,6.44444,21.11111,D72.i_8
14634.98889,2633.66667,21398.47778,10610.57778,12667.52222,316.44444,19.44444,286.77778,1051.05556,251947.15556,41.22222,761.11111,395.44444,2383.22222,5.88889,2590.51111,2069.32222,132.57778,6530.31111,D72.a_9,572.46667,48.33333,175.77778,23.62222,339.08889,55.73333,1.0,6.46296,14.0,967.16667,1.0,12.55556,4.77778,4.0,1.0,4.0,2.77778,1.88889,17.55556,D72.i_9
43234.54444,11729.11111,38517.97778,8654.02222,76895.72222,466.33333,39.93333,33.45926,4804.38889,1355205.76667,11.94444,411.8,487.77778,5185.55556,3.44444,66.02222,540.44444,94.24444,10634.0,D73.a_0,596.72222,70.26667,170.58889,88.73704,1440.91111,14.88889,1.0,7.42222,36.32222,3605.32222,1.0,8.95556,4.33333,18.6,1.0,2.11111,9.55556,4.66667,32.22222,D73.i_0
37764.21111,11154.11111,36008.31111,7286.68889,86190.94444,470.55556,52.93333,33.45926,4529.27778,1288785.54444,16.05556,442.68889,456.88889,4924.66667,4.33333,79.35556,549.22222,89.13333,11903.77778,D73.a_1,589.83333,81.86667,95.81111,25.31852,1569.8,17.11111,1.1037,2.02963,31.32222,3054.76667,1.0,6.92222,3.44444,22.15556,1.0,2.11111,7.55556,2.0,35.0,D73.i_1
36909.98889,10280.77778,35229.2,7766.8,85100.72222,287.55556,54.37778,39.15556,4287.5,1230356.76667,13.38889,399.91111,474.44444,4678.55556,7.44444,77.91111,591.88889,109.13333,11133.77778,D73.a_2,521.83333,57.95556,84.81111,50.18148,1208.8,15.0,1.0,6.31111,21.65556,2310.32222,1.0,8.51111,2.66667,14.6,3.44444,4.11111,7.66667,2.33333,19.55556,D73.i_2
31844.1,9655.44444,34032.2,10151.57778,71588.16667,121.44444,57.93333,37.0963,4082.61111,1164422.76667,13.05556,355.46667,409.11111,4320.11111,5.88889,74.68889,532.33333,106.57778,10680.77778,D73.a_3,995.5,65.26667,101.14444,32.29259,3130.02222,99.11111,1.0,2.02963,22.43333,1670.65556,1.0,51.17778,33.55556,9.6,1.0,2.11111,8.66667,4.11111,15.88889,D73.i_3
31358.65556,8893.77778,34715.64444,9989.8,73505.94444,304.0,67.71111,36.71111,4249.72222,1131266.76667,11.5,416.13333,416.77778,4422.77778,9.22222,93.13333,551.33333,104.91111,11790.88889,D73.a_4,1248.5,45.77778,82.03333,58.65185,3827.8,123.33333,1.21481,6.31111,16.65556,1360.98889,1.0,50.98889,30.77778,6.23704,3.33333,3.22222,4.66667,3.33333,10.55556,D73.i_4
29206.21111,8665.44444,32265.08889,8571.46667,65025.83333,92.55556,55.48889,41.37778,3852.27778,1096922.43333,12.83333,374.13333,368.66667,4524.11111,2.66667,81.13333,556.11111,109.02222,11409.33333,D73.a_5,858.27778,66.75556,77.25556,48.68519,2891.57778,27.33333,1.0,4.17037,18.32222,1093.76667,1.0,38.2,23.55556,5.34815,1.0,2.44444,7.44444,3.0,12.11111,D73.i_5
31633.87778,8792.77778,29851.64444,7710.91111,71840.72222,187.11111,37.48889,32.04444,3960.72222,1065061.87778,12.94444,313.91111,443.0,4435.44444,5.88889,71.46667,463.11111,116.13333,8906.22222,D73.a_6,854.72222,56.26667,82.47778,57.15556,2748.91111,72.22222,1.1037,5.28148,19.1,946.98889,1.0,64.76667,34.66667,5.04444,1.0,2.88889,4.77778,4.0,11.0,D73.i_6
26469.98889,7724.11111,29447.97778,7082.68889,66566.72222,152.11111,51.26667,22.9037,3544.27778,1045783.76667,9.94444,331.91111,393.66667,3967.0,1.0,71.91111,474.77778,87.46667,9687.11111,D73.a_7,1210.16667,39.73333,101.58889,93.84815,3896.35556,23.11111,1.0,5.11852,19.43333,784.43333,1.0,35.14444,15.0,6.15556,1.0,3.33333,4.66667,3.33333,11.66667,D73.i_7
28962.87778,8380.77778,27579.31111,8129.24444,70285.38889,254.77778,42.71111,34.57037,3704.72222,1016618.65556,10.74074,294.91111,377.22222,4002.88889,2.55556,61.46667,530.44444,88.8,10004.11111,D73.a_8,699.27778,36.42222,83.36667,61.57407,2043.46667,78.33333,1.1037,4.08889,23.54444,721.43333,1.0,13.06667,3.66667,11.82222,1.0,2.33333,7.66667,2.66667,14.88889,D73.i_8
28595.1,7173.0,31256.08889,8920.24444,58114.38889,176.88889,59.71111,28.6,3446.61111,980105.21111,10.61111,349.24444,333.77778,3857.11111,2.66667,67.35556,478.11111,89.57778,10915.66667,D73.a_9,1164.38889,25.93333,77.03333,89.65185,3953.68889,25.11111,1.1037,6.42222,16.43333,669.21111,1.0,36.84444,19.33333,5.82222,1.77778,2.88889,6.66667,3.77778,12.55556,D73.i_9
11963.62222,3223.22222,105016.55556,1007.56667,34090.11111,593.66667,46.55556,244.27778,1368.36667,256873.37778,38.18889,473.26667,180.0,1439.22222,4.52593,747.0,8793.17778,64.77778,23863.95556,D74.a_0,852.43333,44.02222,218.06667,32.42222,2465.88889,29.22222,1.62222,10.59259,22.83333,1598.22222,1.0,18.22222,3.33333,3.11111,1.77778,6.68889,72.04444,2.05926,99.13333,D74.i_0
11328.62222,2751.0,106069.0,966.23333,27566.77778,1208.0,55.11111,217.27778,1298.36667,242862.71111,30.96667,563.37778,157.0,1386.33333,1.65926,743.44444,8383.73333,50.55556,23497.73333,D74.a_1,807.1,52.24444,198.73333,33.82593,2292.88889,39.55556,1.2,9.56296,22.94444,1446.0,1.1,29.0,1.66667,3.55556,2.66667,2.82222,1.0,2.75556,91.57778,D74.i_1
10778.28889,2924.11111,91544.44444,747.01111,26027.0,988.11111,51.44444,150.5,1153.58889,231993.82222,26.74444,632.71111,149.44444,1372.55556,2.54815,654.11111,7633.4,53.11111,21852.84444,D74.a_2,838.1,45.48889,193.51111,25.90741,2566.44444,150.22222,1.2,7.25926,13.83333,1372.66667,1.0,14.44444,3.66667,3.88889,1.0,2.62222,6.46667,2.57407,82.35556,D74.i_2
9490.28889,2540.77778,93374.11111,801.23333,23261.11111,873.0,51.77778,199.83333,1022.36667,219445.37778,22.85556,517.04444,159.33333,1253.11111,2.97778,739.44444,9039.84444,64.0,21701.4,D74.a_3,775.65556,40.62222,189.84444,40.08889,2233.88889,37.55556,1.28889,3.14074,15.72222,1299.55556,1.0,12.77778,2.0,3.77778,1.77778,4.0,4.64444,3.17037,93.91111,D74.i_3
10397.73333,2711.55556,81077.44444,845.01111,23159.33333,622.55556,52.33333,164.5,1142.92222,206487.71111,21.41111,513.04444,146.11111,1256.0,1.65926,557.0,6431.17778,64.88889,23665.28889,D74.a_4,734.65556,43.02222,195.73333,40.2,2129.11111,72.11111,1.0,9.56296,19.27778,1242.0,1.1,18.44444,2.77778,4.88889,1.77778,6.13333,39.95556,2.39259,83.13333,D74.i_4
10045.84444,2417.11111,80411.88889,610.34444,21114.77778,542.44444,38.11111,227.83333,1185.7,199741.82222,23.85556,412.04444,186.55556,1144.88889,1.0,493.33333,3588.4,49.0,24320.95556,D74.a_5,689.32222,57.13333,196.95556,32.42222,2023.88889,39.33333,1.08889,8.45185,16.61111,1199.33333,1.0,13.88889,2.33333,5.22222,1.0,1.48889,4.28889,1.0,86.68889,D74.i_5
9236.62222,2368.77778,75590.88889,651.56667,20505.44444,587.66667,50.0,194.05556,1063.25556,194246.37778,21.52222,473.04444,174.88889,1225.44444,3.86667,589.11111,4516.4,72.77778,21908.95556,D74.a_6,659.87778,42.15556,208.4,20.7963,1750.77778,148.22222,1.17778,8.45185,17.5,1162.77778,1.2,13.88889,1.66667,2.66667,1.0,3.62222,4.64444,1.90741,88.68889,D74.i_6
9693.28889,2377.88889,80744.33333,728.9,21149.33333,938.88889,50.77778,172.83333,1017.36667,188944.82222,23.3,703.93333,158.44444,1268.66667,2.54815,617.22222,5776.51111,160.77778,19799.95556,D74.a_7,889.54444,57.24444,207.06667,36.12963,2592.0,216.0,1.0,6.22963,15.94444,1110.55556,1.1,17.55556,2.0,2.88889,1.77778,2.62222,8.46667,2.72593,79.46667,D74.i_7
8859.95556,2419.44444,82417.22222,612.9,16809.88889,515.77778,39.11111,228.05556,1022.36667,182727.48889,20.41111,562.15556,161.77778,1155.11111,2.97778,490.88889,3801.28889,144.0,21434.62222,D74.a_8,652.65556,32.8,187.17778,16.83704,1935.44444,47.55556,1.08889,9.56296,15.38889,1105.33333,1.0,9.66667,2.66667,2.77778,1.0,4.93333,1.82222,1.54444,100.46667,D74.i_8
9303.4,2547.66667,84378.55556,630.78889,20823.55556,786.88889,41.33333,217.38889,1055.92222,177910.26667,24.07778,669.71111,153.44444,1259.66667,1.65926,548.88889,6347.06667,145.33333,21960.62222,D74.a_9,697.76667,74.35556,202.17778,32.42222,2022.66667,186.88889,1.08889,9.67407,19.72222,1074.0,1.0,11.88889,3.0,3.66667,1.0,2.42222,2.82222,2.05926,77.24444,D74.i_9
29639.57778,3561.84444,83937.72222,1102.4,57767.54444,912.11111,48.77778,497.22222,3432.72222,471124.52222,112.27778,475.17778,240.22222,928.66667,1.0,967.28889,2492.45556,188.16667,16702.04444,D75.a_0,803.93333,68.66667,370.41111,71.91111,1757.27778,410.88889,1.0963,18.34815,48.13333,5279.41111,1.53333,32.82222,25.22222,12.22222,1.0,13.88889,37.88889,7.71111,133.48889,D75.i_0
30730.68889,3642.84444,96466.05556,1068.84444,58234.76667,928.55556,51.44444,531.11111,3447.94444,451901.41111,96.27778,520.84444,208.33333,851.22222,3.44444,888.17778,1877.01111,233.16667,15965.37778,D75.a_1,745.6,57.33333,320.52222,68.28889,1650.5,246.66667,1.0,24.12593,48.13333,4550.52222,1.54074,35.04444,24.0,9.11111,1.0,11.0,14.22222,6.35185,133.6,D75.i_1
25961.46667,3276.62222,83052.5,1135.73333,51773.54444,990.22222,41.33333,497.22222,2907.72222,436139.18889,108.83333,439.95556,195.88889,854.33333,3.44444,867.62222,1168.34444,221.72222,16363.82222,D75.a_2,735.04444,56.33333,317.74444,82.24444,1621.61111,431.44444,1.0,19.84444,55.35556,4240.96667,1.41481,36.26667,30.77778,12.66667,1.0,15.22222,32.11111,5.99259,133.82222,D75.i_2
21744.8,2864.73333,77884.16667,1187.4,48208.87778,1024.88889,36.66667,440.0,2574.05556,411674.41111,80.72222,454.4,188.11111,664.44444,2.66667,945.95556,1878.23333,197.5,14542.37778,D75.a_3,640.04444,60.66667,304.18889,82.35556,1358.27778,390.55556,1.0,5.28148,43.13333,3769.07778,1.42222,22.97778,15.55556,6.22222,1.6,11.44444,24.22222,4.90741,122.82222,D75.i_3
25159.35556,3211.73333,82992.38889,988.62222,51334.54444,830.0,35.66667,555.77778,2909.38889,393458.85556,96.27778,474.06667,210.22222,719.88889,5.11111,826.06667,1259.67778,193.61111,16943.71111,D75.a_4,753.93333,76.55556,326.85556,66.8,1582.5,386.11111,1.0963,22.82222,57.91111,3454.63333,2.62222,28.71111,24.0,10.11111,2.48889,15.11111,36.88889,2.38519,126.93333,D75.i_4
24976.68889,3016.4,69054.5,864.95556,52199.87778,803.22222,39.33333,486.55556,2897.5,377450.18889,89.83333,476.62222,161.33333,773.77778,2.55556,928.62222,1226.67778,142.5,16025.26667,D75.a_5,646.15556,58.44444,322.52222,50.82222,1426.72222,289.55556,1.3037,24.31852,46.46667,3060.85556,2.18519,26.75556,20.55556,8.44444,1.0,13.44444,84.33333,5.32593,99.04444,D75.i_5
24036.46667,3095.4,74016.16667,808.06667,47113.54444,645.0,40.11111,518.44444,2677.61111,356956.3,73.94444,462.17778,162.66667,769.11111,1.0,928.62222,664.12222,151.94444,12550.71111,D75.a_6,700.15556,72.55556,325.63333,40.82222,1439.5,1165.22222,1.19259,16.28889,56.02222,2767.18889,1.54074,35.48889,27.11111,14.66667,1.0,17.22222,256.44444,4.21481,110.48889,D75.i_6
20869.02222,2982.95556,80664.83333,939.84444,42414.65556,828.0,40.0,477.11111,2492.94444,343464.18889,68.94444,433.06667,172.0,634.22222,3.44444,1101.4,1007.9,204.05556,13275.71111,D75.a_7,822.6,58.77778,366.18889,65.2,1649.27778,265.0,1.0963,10.7037,48.24444,2573.52222,1.64444,33.71111,20.0,7.33333,1.0,12.44444,35.0,7.46296,120.93333,D75.i_7
24335.24444,3133.62222,75050.61111,720.62222,44423.21111,799.11111,39.55556,416.33333,2601.16667,334209.96667,67.72222,432.73333,171.22222,725.33333,1.77778,918.51111,902.78889,144.27778,13157.37778,D75.a_8,586.71111,32.11111,361.74444,51.24444,1266.83333,429.55556,1.19259,17.4,46.02222,2510.63333,1.41481,27.75556,19.66667,7.66667,1.0,14.11111,115.77778,2.74444,107.15556,D75.i_8
22754.46667,2919.4,74967.27778,844.28889,43648.1,780.77778,40.66667,455.0,2690.05556,326225.74444,81.61111,454.4,184.44444,625.88889,2.55556,965.28889,1167.34444,175.94444,13845.15556,D75.a_9,648.15556,65.66667,341.74444,47.31111,1479.83333,464.22222,1.0,16.48148,44.8,2394.96667,1.41481,27.48889,19.55556,7.0,1.0,10.77778,132.77778,8.04444,121.37778,D75.i_9
19906.07778,7337.44444,31767.24444,1097.25556,34610.38889,341.0,28.2,82.88889,4018.82222,326303.42222,14.12222,402.11111,415.63333,1491.22222,3.44444,417.02222,1362.35556,136.51111,11853.31111,D76.a_0,502.55556,87.77778,548.5,98.33333,615.57778,277.55556,1.85185,8.41111,77.13333,2717.53333,1.11111,21.66667,11.11111,42.66667,1.0,11.71111,165.11111,4.64074,105.77778,D76.i_0
18360.3,7349.88889,30257.57778,1068.92222,31787.27778,314.22222,26.31111,111.0,3805.48889,309723.53333,12.45556,407.33333,390.96667,1478.11111,5.0,435.8,1456.68889,149.06667,11406.53333,D76.a_1,485.11111,174.66667,695.16667,85.7037,615.91111,174.77778,1.31111,4.01481,92.35556,2539.31111,1.11111,25.11111,17.33333,27.33333,1.0,29.18519,46.05556,4.42593,114.0,D76.i_1
17095.63333,7615.66667,28584.68889,891.03333,30205.27778,269.11111,22.75556,106.22222,3653.93333,297409.42222,13.34444,350.77778,411.85556,1403.11111,4.33333,395.24444,2991.46667,133.28889,9933.31111,D76.a_2,555.66667,91.66667,491.16667,91.2963,694.46667,65.88889,1.42222,9.36296,90.91111,2444.64444,1.0,16.22222,12.66667,15.44444,1.6,2.05185,54.22222,2.87407,97.44444,D76.i_2
17000.52222,7101.44444,29148.13333,1009.58889,29212.27778,349.33333,20.31111,114.55556,3611.82222,285900.2,12.45556,372.0,378.41111,1445.55556,6.66667,397.8,1789.02222,121.51111,10010.31111,D76.a_3,468.11111,160.44444,568.05556,41.40741,937.02222,82.22222,2.51852,4.96667,98.02222,2355.86667,1.11111,15.44444,13.22222,13.77778,1.0,5.99259,23.55556,2.97778,87.77778,D76.i_3
17069.52222,6573.44444,28720.8,1071.36667,29404.27778,355.44444,20.75556,94.66667,3449.6,279654.75556,12.01111,351.88889,391.18889,1360.88889,8.44444,391.35556,1279.8,134.28889,10890.53333,D76.a_4,484.33333,74.66667,550.5,70.37037,598.35556,82.22222,1.53333,7.18889,83.68889,2303.64444,1.22222,6.88889,12.33333,14.0,1.0,3.99259,37.61111,3.75926,84.88889,D76.i_4
17141.07778,6693.0,28508.8,950.25556,27861.05556,293.66667,18.86667,127.22222,3432.04444,272869.31111,11.78889,342.0,380.96667,1295.0,8.33333,374.24444,2006.68889,132.73333,9323.75556,D76.a_5,527.77778,129.22222,580.61111,70.62963,661.35556,228.22222,2.51111,8.25185,102.68889,2245.86667,1.11111,15.77778,13.11111,24.77778,1.0,4.68889,37.27778,5.30741,100.66667,D76.i_5
15731.3,6458.88889,29107.57778,859.7,28311.16667,468.55556,24.53333,98.22222,3238.71111,264730.42222,10.12222,356.22222,350.96667,1318.22222,10.88889,363.8,1058.46667,103.51111,10028.75556,D76.a_6,503.11111,238.33333,471.72222,49.7037,953.35556,184.88889,1.41481,6.34815,101.8,2166.86667,1.0,13.22222,11.66667,17.0,1.0,4.54815,58.94444,4.75556,94.0,D76.i_6
16085.3,6281.22222,29298.13333,1257.25556,28175.38889,240.33333,23.31111,116.77778,3231.26667,259783.53333,13.9,363.77778,379.18889,1282.11111,3.44444,377.68889,3580.68889,146.28889,10502.08889,D76.a_7,517.33333,99.88889,576.83333,38.62963,642.13333,94.77778,2.4,7.02963,86.68889,2140.75556,1.22222,10.33333,9.22222,27.11111,1.0,2.65926,49.22222,6.63704,87.66667,D76.i_7
14975.41111,6097.88889,26862.68889,901.25556,27175.94444,406.88889,23.31111,102.66667,3010.6,254149.64444,11.23333,320.88889,337.07778,1225.88889,1.0,370.57778,1003.46667,127.51111,9120.2,D76.a_8,486.88889,319.11111,531.94444,54.92593,658.13333,225.77778,3.61481,15.98148,85.13333,2072.86667,1.11111,14.77778,12.55556,22.0,1.0,26.85185,34.72222,5.2,106.0,D76.i_8
15183.3,5427.77778,26525.8,1118.03333,27200.38889,297.88889,17.42222,122.66667,2929.15556,247165.97778,11.56667,324.0,321.18889,1201.66667,4.33333,311.35556,2176.24444,102.28889,9013.97778,D76.a_9,483.11111,64.66667,479.16667,54.81481,712.02222,51.44444,1.62222,7.3,75.46667,2015.42222,1.0,11.55556,14.0,16.44444,1.0,4.2963,69.11111,4.76296,81.22222,D76.i_9
40443.66667,4054.22222,58966.22222,5834.32222,40647.14444,364.46667,26.44444,55.42222,2039.82222,501868.88889,22.55556,1027.0,232.77778,1436.88889,5.71111,1532.66667,448.42222,32.01111,4330.04444,D77.a_0,680.82222,44.22222,268.26667,111.2963,1069.65556,152.0,1.0,7.97778,25.84444,2525.7,1.1037,15.22222,4.55556,2.06667,1.0,6.48889,8.36667,3.33333,16.75556,D77.i_0
38736.44444,3719.11111,57501.77778,5555.43333,39638.25556,346.13333,25.0,47.73333,1940.6,483247.11111,19.88889,988.33333,242.22222,1348.11111,3.32593,1414.88889,601.31111,28.56667,4184.04444,D77.a_1,787.15556,32.11111,257.82222,30.44444,1393.98889,123.33333,1.0,1.91111,27.95556,2399.7,1.0,16.33333,4.44444,1.53333,2.55556,6.04444,1.0,2.6,42.86667,D77.i_1
36728.66667,3542.88889,56703.66667,5067.54444,37487.14444,288.24444,22.11111,33.2,1848.6,460989.66667,18.33333,985.0,245.88889,1241.55556,2.43704,1344.77778,519.97778,24.23333,3882.04444,D77.a_2,707.48889,47.22222,301.15556,90.22222,1193.76667,57.55556,1.44444,9.2,25.28889,2310.92222,1.1037,14.0,4.77778,8.51111,1.0,3.1037,12.25556,2.8,19.2,D77.i_2
36420.55556,3843.77778,59714.44444,5000.21111,35891.03333,333.68889,24.0,43.75556,1833.82222,443569.11111,17.33333,941.44444,245.0,1234.0,2.60741,1410.11111,399.08889,22.34444,3777.6,D77.a_3,879.48889,37.11111,270.26667,100.44444,1591.87778,67.77778,1.11111,7.88889,23.84444,2216.25556,1.32593,14.0,4.33333,1.52222,1.0,4.43704,4.57778,3.4,11.77037,D77.i_3
34924.55556,3429.77778,57309.22222,4615.54444,34243.14444,319.35556,20.88889,55.53333,1755.71111,432665.88889,22.11111,966.88889,212.66667,1197.44444,1.71852,1289.55556,331.64444,18.34444,3694.26667,D77.a_4,830.26667,35.11111,282.82222,123.77778,1386.65556,144.11111,1.22222,8.08889,25.4,2106.25556,1.0,21.88889,5.77778,14.4,1.0,3.99259,50.92222,2.93333,15.2,D77.i_4
34102.44444,3345.88889,54168.88889,4390.98889,33538.58889,284.35556,23.22222,44.97778,1714.04444,422869.11111,18.88889,889.33333,244.66667,1194.22222,2.60741,1257.77778,330.53333,27.67778,3597.04444,D77.a_5,845.93333,26.33333,318.37778,91.7037,1602.32222,41.22222,1.33333,2.82222,25.4,2007.03333,1.20741,11.11111,3.0,6.36667,1.0,7.18519,28.72222,5.31111,14.99259,D77.i_5
33014.88889,3335.55556,54295.66667,4422.1,32978.25556,272.02222,20.22222,47.2,1665.6,409545.22222,16.0,890.77778,213.22222,1125.22222,1.71852,1190.66667,368.31111,25.12222,3329.37778,D77.a_6,642.82222,23.22222,277.71111,87.66667,1059.87778,94.77778,1.55556,3.93333,24.95556,1938.58889,1.21481,10.77778,3.33333,2.03333,1.0,8.42963,3.36667,5.4,13.86667,D77.i_6
29794.88889,2921.77778,51051.0,4083.98889,31752.25556,243.24444,18.55556,33.73333,1496.04444,394438.22222,13.66667,815.0,183.88889,1054.44444,2.60741,1160.0,293.97778,17.56667,3343.93333,D77.a_7,697.6,27.55556,345.6,108.22222,1211.98889,80.22222,1.44444,10.31111,27.84444,1875.47778,1.1037,12.88889,3.11111,13.04444,1.77778,10.2963,37.03333,3.6,19.75556,D77.i_7
28893.11111,2671.11111,52654.44444,3838.65556,30590.14444,226.91111,18.33333,37.06667,1446.37778,380282.22222,15.33333,821.77778,179.66667,1031.0,3.15556,1111.77778,309.08889,19.12222,3186.48889,D77.a_8,746.71111,32.0,353.37778,81.37037,1328.1,65.77778,1.44444,2.82222,24.51111,1859.81111,1.20741,10.77778,2.44444,11.17778,2.55556,8.37778,17.25556,2.86667,14.64444,D77.i_8
27580.88889,2526.44444,49306.66667,3665.65556,29589.7,311.02222,18.66667,46.4,1319.15556,363558.44444,11.44444,742.77778,180.0,965.33333,1.0,1069.77778,262.53333,17.23333,3093.48889,D77.a_9,884.48889,26.11111,293.37778,81.59259,1533.65556,49.44444,1.11111,10.11111,27.17778,1781.47778,1.20741,15.66667,4.44444,9.83333,1.0,5.04444,13.14444,2.13333,18.32593,D77.i_9
8033.26667,1578.84444,21473.81111,7493.2,17885.84444,1641.88889,20.55556,67.53333,397.95556,164620.93333,20.75556,5299.68889,516.0,13429.67778,3.44444,1670.46667,2187733.0,588.86667,5579.26667,D78.a_0,239.43333,32.11111,157.23333,19.93333,252.51111,147.28889,1.07407,2.98148,10.07778,1365.35556,1.74815,87.33333,28.22222,2.04444,1.0,4.74074,1.0,3.28889,11.04444,D78.i_0
7051.15556,1772.84444,20497.03333,6919.64444,15867.06667,1251.11111,21.33333,59.58519,370.51111,153396.82222,19.97778,4735.02222,436.66667,12915.12222,5.88889,1073.24444,1937784.22222,478.31111,5094.15556,D78.a_1,234.32222,33.33333,142.23333,6.55556,257.17778,135.08889,1.0,4.72222,11.96667,1297.46667,1.0,65.22222,6.77778,1.93333,1.0,2.8,1.0,1.97778,17.93333,D78.i_1
7237.6,1844.84444,19726.25556,7299.42222,16877.51111,1547.11111,17.11111,51.08889,367.62222,149498.26667,21.08889,4672.24444,422.22222,13249.9,2.66667,904.13333,2047186.44444,499.97778,5043.93333,D78.a_2,224.21111,36.33333,161.45556,33.31111,216.95556,85.62222,1.0,1.87037,8.85926,1239.68889,1.1037,72.0,6.77778,1.95556,1.0,2.96296,11.08148,9.75556,12.26667,D78.i_2
7069.6,1530.4,19229.7,7780.2,16481.73333,778.44444,18.11111,59.58519,361.95556,141516.82222,18.31111,4462.02222,387.33333,12283.45556,2.66667,997.57778,2040373.88889,479.42222,5189.04444,D78.a_3,230.98889,34.55556,149.23333,51.53333,247.17778,70.57778,1.22222,2.98148,11.63333,1202.46667,1.0,83.0,25.0,1.17778,1.0,2.8,1.0,8.57778,36.37778,D78.i_3
7765.82222,2005.4,18679.58889,7203.75556,18776.51111,1060.11111,22.11111,50.36296,353.06667,134678.6,20.42222,4509.91111,397.33333,12236.9,1.77778,604.57778,1933949.55556,469.75556,4693.04444,D78.a_4,233.76667,37.33333,139.78889,29.62222,276.73333,75.53333,1.07407,3.85185,9.85556,1165.91111,1.1037,79.88889,15.77778,1.57778,1.0,4.71111,1.0,8.84444,68.82222,D78.i_4
6968.48889,1547.4,18817.7,6720.86667,17562.06667,1058.11111,22.77778,42.97778,344.17778,131071.26667,15.42222,5217.02222,393.66667,11114.12222,5.0,1069.02222,1933070.33333,610.97778,4581.71111,D78.a_5,239.1,35.22222,184.23333,23.08889,257.73333,77.64444,1.07407,7.81481,10.85556,1129.35556,1.1037,73.22222,9.11111,1.93333,1.77778,4.2963,37.70741,9.51111,28.93333,D78.i_5
6835.04444,1457.51111,18566.03333,7049.31111,16125.84444,936.66667,16.66667,69.75556,329.06667,126526.15556,11.97778,4456.91111,327.11111,11225.9,1.0,737.46667,1860956.11111,638.97778,4539.93333,D78.a_6,221.43333,21.11111,111.78889,25.64444,243.4,74.68889,1.07407,7.81481,5.74444,1098.02222,1.20741,73.33333,5.44444,1.51111,1.0,5.74074,1.0,13.6,15.04444,D78.i_6
7094.26667,1631.4,18739.03333,7534.86667,17651.17778,1335.33333,17.55556,49.97778,327.95556,123508.15556,16.08889,4339.91111,350.44444,11928.01111,3.44444,598.24444,1835159.11111,634.08889,4662.71111,D78.a_7,226.98889,45.44444,128.67778,25.04444,272.17778,130.6,1.07407,2.74074,10.3,1024.91111,1.0,67.44444,11.33333,2.06667,1.0,4.6,1.0,7.53333,44.26667,D78.i_7
