C,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Rb,Sr,Zr,Cd,Sn,Ba,La,Hg,Pb,name
5084.317240284852,1259.1320294777433,526.2787327941245,66.55784690765041,85.86775908735306,0.26028429605010894,15.709989581690282,1.01960719914722,11147.135443396734,220.9916544670891,244.42490290866056,0.0210527789484,0.7426180858728896,707.2221238387862,3822.739752303165,26.63067121667827,6.717029213639397,204.7669117027604,1114.2971932945284,3.7393117547061783,15.405601206504738,4.847915950452218,0.23852882659628993,2.621118478165289,2.1644683546076005,2.175738145022164,0.0,24.45652953566284,14.197046131905386,APP.0_10
4866.752027058754,1233.3371877478803,515.8284397923019,65.55681639489761,68.14909370781947,0.13111434516046339,16.200826688703362,0.6482630538429897,10741.265915355141,81.48330901283742,137.62249581261048,0.0070175929828,0.23389506368724933,670.7221365830897,3390.2867929845124,25.055457641858187,7.5486940781711915,189.190200328897,1038.2068533027148,3.8453110778727932,15.20924323641399,8.71206047782091,0.27189546768768835,0.8958396042105624,1.7820119697192744,0.9765577412173374,0.0023910575630348985,18.026551957104193,15.979860533346299,APP.0_11
4935.857139963378,1218.4648185202718,438.21728141108673,66.11575784621671,55.31333002351749,0.06527920695744523,14.073620513557092,0.6608002999780513,9833.595777375693,78.39743805788385,140.57478034188674,0.03508796491400001,0.5145691401119485,570.9224100737069,2982.505612364792,24.580409510558834,7.823190593826886,177.64405648663987,922.0854197479765,3.29761743692636,13.569387116053608,6.558547938514748,0.10150162833884677,0.2799498763158008,4.0093330374659875,0.3532240516864975,0.0,18.713638905990628,15.648660710884323,APP.0_12
3424.3147736714336,881.4059049268478,337.06099867472966,45.99006923721767,51.286794958142934,0.06694473722265094,11.988332616841006,0.21249472889516802,7701.402623576696,0.0,73.33044452470243,0.03508796491400001,0.0,481.68619028769626,2494.0291081158143,18.02090613412985,4.577190856630631,145.08909856365247,756.4808999360763,2.6105987814157166,11.144186748807407,2.068987099691652,0.07105113983719274,0.2239599010526406,1.4697261821229397,0.1395082487453339,0.0023910575630348985,21.193153856898,8.81246967412698,APP.0_13
2927.120608743171,733.9293547325632,315.63610304952135,46.26489694771678,51.23640479253814,0.22028111790643756,9.643341251443248,0.6335156816416485,6362.1162667991,73.45903507667484,59.18881264660595,0.0280703719312,0.5145691401119485,389.0725701310048,2141.9950274780745,14.670459017614913,3.3090493475670435,127.43194223398947,636.5377082107408,2.105922244507929,9.204073992520314,1.166337948019794,0.15301125365811907,0.44791980210528115,1.266121854185327,0.6277871193540027,0.0023910575630348985,20.323526859943794,8.501077608988812,APP.0_14
2968.0669396394806,688.0979410138781,274.5269090641355,38.67114947433049,39.743175103623656,0.0,8.298361524377063,0.2850924178514221,5806.355034619491,68.51983701341092,24.099133324660563,0.0210527789484,0.02338950636872493,355.1375806589339,1902.8985033281508,13.83703980828752,2.4380087391247,107.58581361101598,516.8473580061706,1.4912444826023514,6.8607145509992185,3.286031792011589,0.010150162833884677,0.16796992578948047,1.506876256564509,0.0,0.0023910575630348985,18.34421411457858,7.481275999038626,APP.0_15
2215.3215874983484,567.6005415371109,236.9755570061022,30.693743603528894,44.41928235102598,0.025278175608821576,6.302784886018489,0.42763644524288075,4820.5999190358225,63.58186616545066,32.43852603960701,0.0070175929828,0.6549061783242982,305.35379397809197,1706.6270910062553,11.261737903339412,1.619689944578701,95.4729193295172,441.9989703278196,1.2859096442771374,5.993686862979276,2.789067359864013,0.0,0.05598997526316016,0.9345712460366696,0.0,0.009564230252139594,12.893958209290219,5.80214445925868,APP.0_16
2310.6109617373663,573.3486641013689,214.9460860847992,29.58513678025804,30.227435923116758,0.21695325426663137,5.732649704331024,0.18675077746539986,4705.4527557025385,164.81907511875548,52.60315652585426,0.03508796491400001,0.1637265445810745,284.8904023218799,1437.2422926992272,12.562003950620408,3.074621729333221,89.22766821883255,408.2206072463102,0.9429003574098567,6.330191447560119,1.6531567715730595,0.05582589558636573,0.05598997526316016,0.5851373100667328,0.34877062186333474,0.0,12.986675846277464,6.331765726630571,APP.0_17
2014.3278945185716,453.4651774022809,185.64908823785584,24.183679959279583,12.223696489445521,0.08694780806209569,5.113269227999104,0.9230253747955601,3840.6579649167984,105.55851608201766,33.92892353965462,0.0,1.2162543311736966,231.8122997153315,1204.9843550921162,8.469954403501696,1.4513262074480642,60.21923727822835,322.2692758047446,0.8238988640421228,4.560802238349739,2.630176288211028,0.010150162833884677,0.11197995052632032,0.25221435778738477,0.06975412437266695,0.0023910575630348985,11.728511136179822,4.367936708569827,APP.0_18
1978.7087254267572,363.01269452332457,130.6142700239895,35.98516463852018,13.430112985539582,0.0,4.6949088193675035,0.0,3057.7695895921456,22.839419447712544,24.71155183213082,0.0,0.09355802547489976,177.29964443279363,984.1064984861467,6.257356581379934,0.6095026295323172,51.567400731024065,259.4711683785354,0.5365613539654227,2.3398963464944087,4.050078722655854,0.0,0.3919298268421211,0.13115146604944006,0.06975412437266695,0.0023910575630348985,5.810605245463847,5.798655281526127,APP.0_19
