Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
1292.87778,338.11111,201.65556,93.77778,1686.67778,454.88889,1.22222,17.88889,68.57778,5879.98889,16.33333,94.55556,58.77778,5.44444,1.0,13.11111,3.22222,19.93333,834.47778,Mer_7_4
1199.1,292.77778,189.87778,74.44444,1564.78889,38.66667,1.44444,26.11111,66.24444,5722.65556,12.11111,46.22222,14.88889,4.44444,1.0,8.33333,1.0,13.17778,777.36667,Mer_7_5
1175.43333,278.66667,191.21111,36.96296,1510.01111,228.55556,1.0,12.0,57.35556,5532.54444,13.55556,58.22222,19.22222,4.66667,1.0,15.11111,5.55556,17.95556,527.92222,Mer_7_6
1305.98889,283.88889,207.65556,100.22222,1804.23333,131.0,1.0,15.0,67.68889,5316.21111,10.44444,54.33333,17.55556,4.33333,1.0,9.55556,4.33333,10.22222,727.58889,Mer_7_7
1282.54444,293.77778,188.21111,97.85185,1656.56667,393.11111,1.0,16.22222,54.35556,5165.43333,10.0,54.44444,27.0,6.22222,1.0,12.66667,1.0,8.51111,649.47778,Mer_7_8
1198.21111,288.77778,184.43333,116.0,1698.12222,408.88889,1.0,22.33333,55.24444,5073.65556,9.44444,119.77778,27.33333,4.22222,1.0,14.44444,1.0,4.93333,551.47778,Mer_7_9
2257.26667,438.37778,355.87778,266.8,4396.67778,2438.88889,1.66667,19.22222,73.45556,9915.62222,6.88889,53.11111,67.45556,18.88889,1.0,5.77778,18.66667,3.55556,1046.01111,Mer_8_0
2317.48889,593.48889,326.98889,243.71111,4423.56667,2930.22222,1.0,16.22222,90.12222,9364.51111,8.0,52.33333,82.34444,18.55556,1.0,13.11111,12.66667,7.51111,868.23333,Mer_8_1
2322.04444,564.37778,318.43333,311.91111,4645.67778,4314.22222,1.22222,13.44444,89.56667,9042.73333,6.11111,51.0,80.9,17.33333,1.0,10.33333,4.44444,3.46667,746.12222,Mer_8_2
2113.6,507.71111,293.43333,224.91111,4367.12222,2530.77778,1.0,15.11111,80.67778,8773.95556,4.0,33.44444,71.45556,17.77778,1.0,13.55556,16.44444,4.8,665.56667,Mer_8_3
2404.6,572.15556,331.98889,241.02222,4810.56667,4246.11111,1.0,12.0,90.67778,8551.06667,8.55556,51.77778,76.9,20.66667,1.0,12.77778,11.44444,5.24444,744.45556,Mer_8_4
2196.26667,501.48889,357.87778,299.02222,4343.01111,4086.11111,1.22222,12.0,63.23333,8242.95556,4.55556,54.77778,82.34444,20.88889,1.0,9.22222,10.22222,7.48889,820.56667,Mer_8_5
2199.71111,531.82222,330.76667,437.57778,4377.9,4550.77778,1.0,32.0,90.9,8026.73333,8.0,66.11111,83.34444,17.88889,1.0,10.66667,12.66667,6.04444,679.67778,Mer_8_6
2248.48889,516.6,282.43333,289.35556,4571.23333,3492.0,1.0,23.22222,68.34444,7921.73333,7.11111,65.88889,79.9,17.33333,1.0,7.66667,7.88889,9.73333,500.78889,Mer_8_7
2140.48889,568.37778,329.1,350.57778,4400.56667,1996.66667,1.0,19.44444,88.01111,7764.4,6.44444,55.44444,84.12222,19.11111,1.0,12.88889,6.77778,8.06667,715.9,Mer_8_8
2349.04444,530.6,332.87778,253.91111,4484.45556,2516.0,1.44444,19.0,79.56667,7566.95556,6.88889,59.22222,72.45556,17.77778,1.0,4.44444,9.33333,8.17778,577.12222,Mer_8_9
2645.61111,346.88889,409.55556,427.26667,3911.92222,313.44444,1.44444,22.97778,147.04444,28481.83333,16.88889,401.11111,161.67778,70.66667,1.0,35.77778,69.66667,17.47407,280.98889,Mer_9_0
2548.94444,535.11111,437.11111,430.48889,3931.14444,246.88889,1.0,40.32593,133.6,21154.27778,17.66667,663.33333,198.34444,32.55556,5.11111,33.22222,9.22222,19.86667,211.32222,Mer_9_1
2340.05556,586.66667,617.66667,420.82222,3690.47778,228.77778,1.0,34.96296,184.82222,19857.27778,27.77778,642.44444,222.67778,35.55556,1.0,50.22222,63.33333,12.86667,302.87778,Mer_9_2
2236.27778,653.66667,479.88889,298.37778,2997.03333,210.66667,1.0,22.97778,125.93333,19318.27778,24.11111,731.55556,213.56667,56.77778,3.0,49.22222,15.22222,10.53333,330.21111,Mer_9_3
2436.61111,686.44444,475.66667,391.82222,3351.92222,223.44444,1.22222,15.64444,127.26667,18826.05556,27.55556,696.88889,246.45556,36.33333,2.0,51.55556,50.0,15.64444,191.54444,Mer_9_4
2465.27778,629.66667,555.66667,304.82222,3868.36667,136.66667,1.22222,29.78519,136.82222,18286.83333,27.33333,620.44444,224.67778,43.33333,2.0,48.66667,48.22222,14.91852,159.54444,Mer_9_5
2494.83333,665.0,478.55556,372.48889,3154.36667,121.0,1.0,23.08889,132.6,17662.94444,23.22222,659.88889,227.67778,27.33333,3.0,41.22222,2.11111,15.58519,163.54444,Mer_9_6
2512.94444,684.11111,588.88889,411.15556,4138.14444,295.44444,1.22222,17.08889,131.71111,16953.38889,24.66667,500.88889,218.12222,37.44444,1.0,64.11111,59.88889,14.14074,157.65556,Mer_9_7
2258.72222,591.77778,608.0,449.82222,3113.36667,223.55556,1.0,14.40741,142.15556,16638.38889,24.11111,499.0,210.56667,24.88889,1.0,52.77778,6.77778,15.31111,151.87778,Mer_9_8
2375.16667,646.11111,479.22222,330.6,2861.36667,251.77778,1.0,53.45185,137.71111,16401.83333,28.77778,550.77778,230.67778,26.55556,1.0,48.77778,90.66667,19.42222,228.65556,Mer_9_9
